City Name,Country Code,Year,Population,Size Category
Moriki,NGA,2020,19.318,Fewer than 300 000
Garum Malam,NGA,2020,19.313,Fewer than 300 000
Alkamu,NGA,2020,19.143,Fewer than 300 000
Shelleng,NGA,2020,19.141,Fewer than 300 000
Umudioga,NGA,2020,19.114,Fewer than 300 000
Riyom,NGA,2020,19.092,Fewer than 300 000
Toro,NGA,2020,19.092,Fewer than 300 000
Zarewa,NGA,2020,19.088,Fewer than 300 000
Sango,NGA,2020,19.055,Fewer than 300 000
Zagga,NGA,2020,19.047,Fewer than 300 000
Ibia,NGA,2020,19.041,Fewer than 300 000
Ingawa,NGA,2020,19.034,Fewer than 300 000
Osi,NGA,2020,18.98,Fewer than 300 000
Gebe,NGA,2020,18.977,Fewer than 300 000
Mkpani,NGA,2020,18.878,Fewer than 300 000
Madaki,NGA,2020,18.878,Fewer than 300 000
Guri,NGA,2020,18.826,Fewer than 300 000
Furifuri,NGA,2020,18.811,Fewer than 300 000
Omifon,NGA,2020,18.788,Fewer than 300 000
Mangun,NGA,2020,18.731,Fewer than 300 000
Akpoa,NGA,2020,18.685,Fewer than 300 000
Ungwan Kunkumi,NGA,2020,18.685,Fewer than 300 000
Dadur,NGA,2020,18.662,Fewer than 300 000
Egubuma,NGA,2020,18.657,Fewer than 300 000
Gubachi,NGA,2020,18.619,Fewer than 300 000
Nko,NGA,2020,18.608,Fewer than 300 000
Sabon Birni 2,NGA,2020,18.575,Fewer than 300 000
Lango,NGA,2020,18.574,Fewer than 300 000
Malete,NGA,2020,18.535,Fewer than 300 000
Faran,NGA,2020,18.534,Fewer than 300 000
Icheabu,NGA,2020,18.528,Fewer than 300 000
Kutigi,NGA,2020,18.526,Fewer than 300 000
Umanya,NGA,2020,18.498,Fewer than 300 000
Umuosu,NGA,2020,18.394,Fewer than 300 000
Aiyede 1,NGA,2020,18.358,Fewer than 300 000
Aragban,NGA,2020,18.343,Fewer than 300 000
Lagun,NGA,2020,18.341,Fewer than 300 000
Murya,NGA,2020,18.34,Fewer than 300 000
Garkida,NGA,2020,18.314,Fewer than 300 000
Katcha,NGA,2020,18.297,Fewer than 300 000
Fufore,NGA,2020,18.296,Fewer than 300 000
Ihube/Nduhu,NGA,2020,18.276,Fewer than 300 000
Iyale,NGA,2020,18.251,Fewer than 300 000
Cross Kauwa,NGA,2020,18.23,Fewer than 300 000
Ubantoma,NGA,2020,18.228,Fewer than 300 000
Ipoti Ekiti,NGA,2020,18.213,Fewer than 300 000
Dan Alhaji,NGA,2020,18.2,Fewer than 300 000
Pako,NGA,2020,18.19,Fewer than 300 000
Koinya,NGA,2020,18.179,Fewer than 300 000
Ania,NGA,2020,18.171,Fewer than 300 000
Malumfatori,NGA,2020,18.1681978958972,Fewer than 300 000
Garun Ali,NGA,2020,18.167,Fewer than 300 000
Oke Mesi,NGA,2020,18.165,Fewer than 300 000
Oguma 2,NGA,2020,18.145,Fewer than 300 000
Dagauda,NGA,2020,18.14,Fewer than 300 000
Gada,NGA,2020,18.107,Fewer than 300 000
Marraraba,NGA,2020,18.103,Fewer than 300 000
Igbo Emabama,NGA,2020,18.098,Fewer than 300 000
Biusare,NGA,2020,18.091,Fewer than 300 000
Dengebe,NGA,2020,18.077,Fewer than 300 000
Imilike Agu,NGA,2020,18.057,Fewer than 300 000
Oke Igbira,NGA,2020,18.0,Fewer than 300 000
Ilueologbo Owe,NGA,2020,17.978,Fewer than 300 000
Dokko,NGA,2020,17.945,Fewer than 300 000
Tede,NGA,2020,17.937,Fewer than 300 000
Tallase,NGA,2020,17.922,Fewer than 300 000
Shao,NGA,2020,17.915,Fewer than 300 000
Mararaba,NGA,2020,17.913,Fewer than 300 000
Umuakpu,NGA,2020,17.905,Fewer than 300 000
Idung Ntuk Uma,NGA,2020,17.9,Fewer than 300 000
Ibesha,NGA,2020,17.879,Fewer than 300 000
Beculah City,NGA,2020,17.855,Fewer than 300 000
Mada,NGA,2020,17.839,Fewer than 300 000
Bala Musa,NGA,2020,17.825,Fewer than 300 000
Koko 2,NGA,2020,17.808,Fewer than 300 000
Vom,NGA,2020,17.792,Fewer than 300 000
Sade,NGA,2020,17.789,Fewer than 300 000
Obe,NGA,2020,17.786,Fewer than 300 000
Tiggi,NGA,2020,17.76,Fewer than 300 000
Omu,NGA,2020,17.742,Fewer than 300 000
Abuja Military Areas,NGA,2020,17.724,Fewer than 300 000
Kpean,NGA,2020,17.686,Fewer than 300 000
Ago Are,NGA,2020,17.685,Fewer than 300 000
Ifetedo,NGA,2020,17.664,Fewer than 300 000
Dundaye,NGA,2020,17.659,Fewer than 300 000
Jangero,NGA,2020,17.654,Fewer than 300 000
Opobo,NGA,2020,17.624,Fewer than 300 000
Sunkani,NGA,2020,17.606,Fewer than 300 000
Maikunkele,NGA,2020,17.606,Fewer than 300 000
Lepe,NGA,2020,17.604,Fewer than 300 000
Azare_2,NGA,2020,17.587,Fewer than 300 000
Ganawuri,NGA,2020,17.555,Fewer than 300 000
Alagbayun,NGA,2020,17.537,Fewer than 300 000
Ifon,NGA,2020,17.526,Fewer than 300 000
Tafa 1,NGA,2020,17.516,Fewer than 300 000
Igabi,NGA,2020,17.49,Fewer than 300 000
Rabah,NGA,2020,17.48,Fewer than 300 000
Yan Tumaki,NGA,2020,17.448,Fewer than 300 000
Sangere,NGA,2020,17.429,Fewer than 300 000
Yusufari,NGA,2020,17.417,Fewer than 300 000
Gerkawa,NGA,2020,17.335,Fewer than 300 000
Pajazam,NGA,2020,17.263,Fewer than 300 000
Jakusko,NGA,2020,17.252,Fewer than 300 000
Ugbokpo,NGA,2020,17.246,Fewer than 300 000
Wurisato,NGA,2020,17.224,Fewer than 300 000
Oruko,NGA,2020,17.214,Fewer than 300 000
Sabongida Ora,NGA,2020,17.205,Fewer than 300 000
Emuoha 1,NGA,2020,17.192,Fewer than 300 000
Kware 1,NGA,2020,17.191,Fewer than 300 000
Mbiama,NGA,2020,17.176,Fewer than 300 000
Aplapum,NGA,2020,17.173,Fewer than 300 000
Fanna,NGA,2020,17.165,Fewer than 300 000
Abukur,NGA,2020,17.148,Fewer than 300 000
Oba-Ile,NGA,2020,17.142,Fewer than 300 000
Liman Katagum,NGA,2020,17.134,Fewer than 300 000
Osan,NGA,2020,17.116,Fewer than 300 000
Kurfi,NGA,2020,17.108,Fewer than 300 000
Ganga,NGA,2020,17.106,Fewer than 300 000
Jarmai,NGA,2020,17.096,Fewer than 300 000
Katami,NGA,2020,17.064,Fewer than 300 000
Okada,NGA,2020,17.036,Fewer than 300 000
Ajasse Ipo,NGA,2020,17.018,Fewer than 300 000
Idomi,NGA,2020,17.003,Fewer than 300 000
Yandoma,NGA,2020,16.965,Fewer than 300 000
Amafor,NGA,2020,16.964,Fewer than 300 000
Danzanke & Modachi,NGA,2020,16.942,Fewer than 300 000
Zungeru,NGA,2020,16.94,Fewer than 300 000
Ijoun,NGA,2020,16.884,Fewer than 300 000
Nasarawa 2,NGA,2020,16.867,Fewer than 300 000
Rini,NGA,2020,16.848,Fewer than 300 000
Itas,NGA,2020,16.826,Fewer than 300 000
Beakogoro,NGA,2020,16.822,Fewer than 300 000
Fan Shanu,NGA,2020,16.807,Fewer than 300 000
Kirfi,NGA,2020,16.8,Fewer than 300 000
Aiye/Ankpa,NGA,2020,16.789,Fewer than 300 000
Kofa,NGA,2020,16.778,Fewer than 300 000
Ibelu,NGA,2020,16.727,Fewer than 300 000
Lanlate,NGA,2020,16.651,Fewer than 300 000
Betem,NGA,2020,16.631,Fewer than 300 000
Agbogugu,NGA,2020,16.62,Fewer than 300 000
Igbajo,NGA,2020,16.559,Fewer than 300 000
Jakana,NGA,2020,16.556,Fewer than 300 000
Shargalle,NGA,2020,16.555,Fewer than 300 000
Karsil,NGA,2020,16.549,Fewer than 300 000
Nasarawa 3,NGA,2020,16.529,Fewer than 300 000
Loko,NGA,2020,16.51,Fewer than 300 000
Mahazu,NGA,2020,16.477,Fewer than 300 000
Ndelle,NGA,2020,16.41,Fewer than 300 000
Gindiri Town ,NGA,2020,16.406,Fewer than 300 000
Pambu,NGA,2020,16.397,Fewer than 300 000
Kademi,NGA,2020,16.364,Fewer than 300 000
Ngbalang,NGA,2020,16.353,Fewer than 300 000
Arabishi,NGA,2020,16.348,Fewer than 300 000
Samaru/Moroa,NGA,2020,16.348,Fewer than 300 000
Obi,NGA,2020,16.326,Fewer than 300 000
Sabon Gari 3,NGA,2020,16.323,Fewer than 300 000
Giri,NGA,2020,16.32,Fewer than 300 000
Oja,NGA,2020,16.303,Fewer than 300 000
Obarike Ito,NGA,2020,16.291,Fewer than 300 000
Tudun Iya,NGA,2020,16.284,Fewer than 300 000
Dekina,NGA,2020,16.256,Fewer than 300 000
Nkwoida,NGA,2020,16.223,Fewer than 300 000
Kargi,NGA,2020,16.22,Fewer than 300 000
Katsalle,NGA,2020,16.187,Fewer than 300 000
Abocho,NGA,2020,16.174,Fewer than 300 000
Barkum ,NGA,2020,16.141,Fewer than 300 000
Oji River,NGA,2020,16.089,Fewer than 300 000
Diko,NGA,2020,16.08,Fewer than 300 000
Atom,NGA,2020,16.071,Fewer than 300 000
Bode Sadu,NGA,2020,16.068,Fewer than 300 000
Ifaki,NGA,2020,16.042,Fewer than 300 000
Kudai,NGA,2020,16.041,Fewer than 300 000
Eyo Nku,NGA,2020,16.038,Fewer than 300 000
Otan Ayegbaju,NGA,2020,16.033,Fewer than 300 000
Marama,NGA,2020,16.031,Fewer than 300 000
Foggo,NGA,2020,16.029,Fewer than 300 000
Lokpanta,NGA,2020,16.02,Fewer than 300 000
Oso,NGA,2020,16.001,Fewer than 300 000
Mainok,NGA,2020,16.0,Fewer than 300 000
Erin,NGA,2020,15.979,Fewer than 300 000
Pil,NGA,2020,15.964,Fewer than 300 000
Mariri,NGA,2020,15.964,Fewer than 300 000
Ihe,NGA,2020,15.901,Fewer than 300 000
Kauru,NGA,2020,15.896,Fewer than 300 000
Sansani,NGA,2020,15.889,Fewer than 300 000
Kila,NGA,2020,15.813,Fewer than 300 000
Ogu Bolo,NGA,2020,15.776,Fewer than 300 000
Wuro Yolde,NGA,2020,15.767,Fewer than 300 000
Ungwan Shinkala,NGA,2020,15.751,Fewer than 300 000
Nyogor-Lueku,NGA,2020,15.741,Fewer than 300 000
Ngadaya,NGA,2020,15.69,Fewer than 300 000
Gwano,NGA,2020,15.681,Fewer than 300 000
Iporo Ekiti,NGA,2020,15.679,Fewer than 300 000
Egbelu/Nguru,NGA,2020,15.656,Fewer than 300 000
Gimba,NGA,2020,15.653,Fewer than 300 000
Enugwu Agidi 2,NGA,2020,15.649,Fewer than 300 000
Hildi,NGA,2020,15.643,Fewer than 300 000
Ibesit,NGA,2020,15.633,Fewer than 300 000
Kopbepang,NGA,2020,15.586,Fewer than 300 000
Ndoni,NGA,2020,15.56,Fewer than 300 000
Ataibang,NGA,2020,15.555,Fewer than 300 000
Bojude,NGA,2020,15.548,Fewer than 300 000
Igana,NGA,2020,15.546,Fewer than 300 000
Kunjiel,NGA,2020,15.545,Fewer than 300 000
Iresi,NGA,2020,15.537,Fewer than 300 000
Bindawa,NGA,2020,15.519,Fewer than 300 000
Guroji,NGA,2020,15.516,Fewer than 300 000
Kotonkoro,NGA,2020,15.516,Fewer than 300 000
Deregbe/Kpoguidi [NGA],NGA,2020,15.515,Fewer than 300 000
Manchok,NGA,2020,15.496,Fewer than 300 000
Burun-Burun,NGA,2020,15.495,Fewer than 300 000
Shiya,NGA,2020,15.491,Fewer than 300 000
Dadin Kowa 2,NGA,2020,15.47,Fewer than 300 000
Akuyam,NGA,2020,15.467,Fewer than 300 000
Etebi Idung Assan,NGA,2020,15.456,Fewer than 300 000
Usere,NGA,2020,15.449,Fewer than 300 000
Kubacha,NGA,2020,15.448,Fewer than 300 000
Bagwai,NGA,2020,15.441,Fewer than 300 000
Tongo,NGA,2020,15.435,Fewer than 300 000
Mairuwa,NGA,2020,15.428,Fewer than 300 000
Ekinrin,NGA,2020,15.419,Fewer than 300 000
Kwen,NGA,2020,15.34,Fewer than 300 000
Batagarawa,NGA,2020,15.339,Fewer than 300 000
Okobo,NGA,2020,15.307,Fewer than 300 000
Arogbo,NGA,2020,15.294,Fewer than 300 000
Ekan Meje,NGA,2020,15.274,Fewer than 300 000
Daba,NGA,2020,15.254,Fewer than 300 000
Waru,NGA,2020,15.25,Fewer than 300 000
Basirka,NGA,2020,15.241,Fewer than 300 000
Ubiaja,NGA,2020,15.219,Fewer than 300 000
Osu,NGA,2020,15.205,Fewer than 300 000
Safana,NGA,2020,15.197,Fewer than 300 000
Bazza,NGA,2020,15.191,Fewer than 300 000
Biryel,NGA,2020,15.155,Fewer than 300 000
Iloro,NGA,2020,15.146,Fewer than 300 000
Kwolla,NGA,2020,15.136,Fewer than 300 000
Adogo Gari,NGA,2020,15.125,Fewer than 300 000
Aya Abam,NGA,2020,15.121,Fewer than 300 000
Ungwan Ibrahim Ninzam,NGA,2020,15.113,Fewer than 300 000
Enugu Abo,NGA,2020,15.1,Fewer than 300 000
Dawasa,NGA,2020,15.099,Fewer than 300 000
Barako Kor/Sako Kor/Kpong,NGA,2020,15.09,Fewer than 300 000
Garintor,NGA,2020,15.077,Fewer than 300 000
Oko,NGA,2020,15.071,Fewer than 300 000
Wasinmi,NGA,2020,15.021,Fewer than 300 000
Ikang,NGA,2020,15.01,Fewer than 300 000
Anaku,NGA,2020,15.0,Fewer than 300 000
Oroa Emede,NGA,2020,14.994,Fewer than 300 000
Shemankar,NGA,2020,14.993,Fewer than 300 000
Shiwaki,NGA,2020,14.977,Fewer than 300 000
Ewu,NGA,2020,14.971,Fewer than 300 000
Bille,NGA,2020,14.955,Fewer than 300 000
Bassa,NGA,2020,14.954,Fewer than 300 000
Odo Ere & Igbaruku,NGA,2020,14.946,Fewer than 300 000
Otukwang,NGA,2020,14.94,Fewer than 300 000
Deiba,NGA,2020,14.932,Fewer than 300 000
Babbangida,NGA,2020,14.907,Fewer than 300 000
Ekpene Ibia,NGA,2020,14.9,Fewer than 300 000
Lau,NGA,2020,14.899,Fewer than 300 000
Kagara Dauran,NGA,2020,14.881,Fewer than 300 000
Baure,NGA,2020,14.856,Fewer than 300 000
Sabon Gari ,NGA,2020,14.848,Fewer than 300 000
Ikot Eba,NGA,2020,14.846,Fewer than 300 000
Yandalla,NGA,2020,14.839,Fewer than 300 000
Aiyetoro/Idiogba,NGA,2020,14.818,Fewer than 300 000
Wak,NGA,2020,14.815,Fewer than 300 000
Gobirawa,NGA,2020,14.799,Fewer than 300 000
Wurogauri,NGA,2020,14.794,Fewer than 300 000
Zor-Sogho,NGA,2020,14.781,Fewer than 300 000
Burji,NGA,2020,14.749,Fewer than 300 000
Ode Etikan,NGA,2020,14.744,Fewer than 300 000
Tungan Kawo,NGA,2020,14.725,Fewer than 300 000
Opuoko,NGA,2020,14.721,Fewer than 300 000
Chikanda/Tchicandou [NGA],NGA,2020,14.708,Fewer than 300 000
Dange,NGA,2020,14.705,Fewer than 300 000
Igueben,NGA,2020,14.694,Fewer than 300 000
Ogbese,NGA,2020,14.68,Fewer than 300 000
Owaza,NGA,2020,14.672,Fewer than 300 000
Alabanisi,NGA,2020,14.645,Fewer than 300 000
Fika,NGA,2020,14.643,Fewer than 300 000
Eke 1,NGA,2020,14.639,Fewer than 300 000
Ikoro,NGA,2020,14.638,Fewer than 300 000
Gora 1,NGA,2020,14.636,Fewer than 300 000
Donko,NGA,2020,14.625,Fewer than 300 000
Oloko 1,NGA,2020,14.615,Fewer than 300 000
Ire Ekiti,NGA,2020,14.588,Fewer than 300 000
Chia,NGA,2020,14.585,Fewer than 300 000
Fage,NGA,2020,14.5760066769366,Fewer than 300 000
Shiwari,NGA,2020,14.557,Fewer than 300 000
Binji,NGA,2020,14.543,Fewer than 300 000
Ilara,NGA,2020,14.53,Fewer than 300 000
Egbeda,NGA,2020,14.465,Fewer than 300 000
Vodni,NGA,2020,14.455,Fewer than 300 000
Obubra,NGA,2020,14.447,Fewer than 300 000
Agoi Ibami,NGA,2020,14.443,Fewer than 300 000
Kagoe,NGA,2020,14.417,Fewer than 300 000
Patani,NGA,2020,14.403,Fewer than 300 000
Kardi,NGA,2020,14.371,Fewer than 300 000
Bargu,NGA,2020,14.358,Fewer than 300 000
Okeagbe,NGA,2020,14.35,Fewer than 300 000
Augie,NGA,2020,14.332,Fewer than 300 000
Dutsi 1,NGA,2020,14.33,Fewer than 300 000
Cité pont-kwango,NGA,2020,14.324,Fewer than 300 000
Itigidi/Ebida,NGA,2020,14.322,Fewer than 300 000
Lugge,NGA,2020,14.311,Fewer than 300 000
Usuk Ukwok,NGA,2020,14.294,Fewer than 300 000
Mmahu/Egbema,NGA,2020,14.275,Fewer than 300 000
Ameke,NGA,2020,14.269,Fewer than 300 000
Taura,NGA,2020,14.268,Fewer than 300 000
Suru,NGA,2020,14.251,Fewer than 300 000
Koton Karifi,NGA,2020,14.233,Fewer than 300 000
Tsanyawa,NGA,2020,14.229,Fewer than 300 000
Sabon Gari 1,NGA,2020,14.228,Fewer than 300 000
Igbanke,NGA,2020,14.227,Fewer than 300 000
Bukkuyum,NGA,2020,14.219,Fewer than 300 000
Okwale,NGA,2020,14.196,Fewer than 300 000
Ubima,NGA,2020,14.189,Fewer than 300 000
Uteh,NGA,2020,14.183,Fewer than 300 000
Shima,NGA,2020,14.157,Fewer than 300 000
Shira,NGA,2020,14.149,Fewer than 300 000
Irun,NGA,2020,14.119,Fewer than 300 000
Okokpon,NGA,2020,14.076,Fewer than 300 000
Aiyede 2,NGA,2020,14.071,Fewer than 300 000
Kono,NGA,2020,14.038,Fewer than 300 000
Ugbema,NGA,2020,14.035,Fewer than 300 000
Ikot Obio Ndoghe,NGA,2020,14.029,Fewer than 300 000
Ekuku Agbor,NGA,2020,14.013,Fewer than 300 000
Iane,NGA,2020,14.001,Fewer than 300 000
Ori Oke Iwamimo,NGA,2020,13.93,Fewer than 300 000
Achalla,NGA,2020,13.919,Fewer than 300 000
Ifewara,NGA,2020,13.895,Fewer than 300 000
Kwankiyal,NGA,2020,13.883,Fewer than 300 000
Akinyele,NGA,2020,13.879,Fewer than 300 000
Ajingi,NGA,2020,13.872,Fewer than 300 000
Kumurya,NGA,2020,13.861,Fewer than 300 000
Katagum,NGA,2020,13.848,Fewer than 300 000
Aha,NGA,2020,13.807,Fewer than 300 000
Idere,NGA,2020,13.785,Fewer than 300 000
Badarawa,NGA,2020,13.78,Fewer than 300 000
Ilashe ,NGA,2020,13.765,Fewer than 300 000
Rafin Pa,NGA,2020,13.764,Fewer than 300 000
Okeigbo,NGA,2020,13.748,Fewer than 300 000
Fiditi,NGA,2020,13.738,Fewer than 300 000
Gadau,NGA,2020,13.737,Fewer than 300 000
Garam,NGA,2020,13.735,Fewer than 300 000
Lere,NGA,2020,13.734,Fewer than 300 000
Aiyetoro Ekiti,NGA,2020,13.732,Fewer than 300 000
Shabaki,NGA,2020,13.726,Fewer than 300 000
Fego,NGA,2020,13.726,Fewer than 300 000
Umomi,NGA,2020,13.717,Fewer than 300 000
Chafo,NGA,2020,13.716,Fewer than 300 000
tunga maje,NGA,2020,13.713,Fewer than 300 000
Gatisa,NGA,2020,13.697,Fewer than 300 000
Igogo Ekiti,NGA,2020,13.673,Fewer than 300 000
Heipang,NGA,2020,13.647,Fewer than 300 000
Otu,NGA,2020,13.629,Fewer than 300 000
Sobe,NGA,2020,13.627,Fewer than 300 000
Enwang,NGA,2020,13.623,Fewer than 300 000
Rara,NGA,2020,13.607,Fewer than 300 000
Kabo,NGA,2020,13.602,Fewer than 300 000
Dumus,NGA,2020,13.601,Fewer than 300 000
Kari,NGA,2020,13.6,Fewer than 300 000
Doro,NGA,2020,13.596,Fewer than 300 000
Edor 1,NGA,2020,13.583,Fewer than 300 000
Ikot Oku Usung,NGA,2020,13.58,Fewer than 300 000
Gumau,NGA,2020,13.563,Fewer than 300 000
Sandamu,NGA,2020,13.56,Fewer than 300 000
Olomoro/Oruabe,NGA,2020,13.548,Fewer than 300 000
Fugar,NGA,2020,13.536,Fewer than 300 000
Kaita,NGA,2020,13.53,Fewer than 300 000
Umuawulu,NGA,2020,13.527,Fewer than 300 000
Ita Otu,NGA,2020,13.52,Fewer than 300 000
Ari,NGA,2020,13.52,Fewer than 300 000
Kashere,NGA,2020,13.517,Fewer than 300 000
Bambam,NGA,2020,13.516,Fewer than 300 000
Jen Kaigawa,NGA,2020,13.514,Fewer than 300 000
Adigo,NGA,2020,13.499,Fewer than 300 000
Dalahi,NGA,2020,13.479,Fewer than 300 000
Gadabuke,NGA,2020,13.471,Fewer than 300 000
Ososo-Oke,NGA,2020,13.47,Fewer than 300 000
Obuama,NGA,2020,13.451,Fewer than 300 000
Tungan Gimba,NGA,2020,13.44,Fewer than 300 000
Auna,NGA,2020,13.421,Fewer than 300 000
Runka,NGA,2020,13.408,Fewer than 300 000
Yalwa,NGA,2020,13.387,Fewer than 300 000
Agumu Koshi,NGA,2020,13.38,Fewer than 300 000
Rimi 2,NGA,2020,13.372,Fewer than 300 000
Abua South,NGA,2020,13.368,Fewer than 300 000
Ifute,NGA,2020,13.355,Fewer than 300 000
Lollo,NGA,2020,13.342,Fewer than 300 000
Illo,NGA,2020,13.331,Fewer than 300 000
Abduka,NGA,2020,13.285,Fewer than 300 000
Goneri,NGA,2020,13.282,Fewer than 300 000
Arani,NGA,2020,13.277,Fewer than 300 000
Ibokun,NGA,2020,13.268,Fewer than 300 000
Ukinkina,NGA,2020,13.267,Fewer than 300 000
Bayamari,NGA,2020,13.267,Fewer than 300 000
Imiringi,NGA,2020,13.261,Fewer than 300 000
Kabogi,NGA,2020,13.243,Fewer than 300 000
Zakara,NGA,2020,13.238,Fewer than 300 000
Tungan Dogo,NGA,2020,13.226,Fewer than 300 000
Ijare,NGA,2020,13.198,Fewer than 300 000
Kuriya,NGA,2020,13.196,Fewer than 300 000
Omuanwa,NGA,2020,13.185,Fewer than 300 000
Tabira,NGA,2020,13.182,Fewer than 300 000
Bassam Jiwa ,NGA,2020,13.148,Fewer than 300 000
Zauro,NGA,2020,13.145,Fewer than 300 000
Zaramari,NGA,2020,13.125314069279401,Fewer than 300 000
Eke 2,NGA,2020,13.123,Fewer than 300 000
Zandan Nagogo,NGA,2020,13.122,Fewer than 300 000
Egwi,NGA,2020,13.104,Fewer than 300 000
Auyo,NGA,2020,13.058,Fewer than 300 000
Umudema,NGA,2020,13.055,Fewer than 300 000
Kaura Namoda Airport,NGA,2020,13.045,Fewer than 300 000
Radda,NGA,2020,13.044,Fewer than 300 000
Bulkachuwa,NGA,2020,13.031,Fewer than 300 000
Yadakwari,NGA,2020,13.011,Fewer than 300 000
Dutse_2,NGA,2020,13.009,Fewer than 300 000
Richifa,NGA,2020,13.005,Fewer than 300 000
Dapchi,NGA,2020,13.003,Fewer than 300 000
Abraham Adesanya Block B,NGA,2020,12.985,Fewer than 300 000
Ofoni,NGA,2020,12.957,Fewer than 300 000
Afukpilla/Kominio,NGA,2020,12.938,Fewer than 300 000
Emuoha 2,NGA,2020,12.936,Fewer than 300 000
Yakasai,NGA,2020,12.92,Fewer than 300 000
Iba,NGA,2020,12.914,Fewer than 300 000
Wagini,NGA,2020,12.909,Fewer than 300 000
Iboro,NGA,2020,12.907,Fewer than 300 000
Dukke,NGA,2020,12.901,Fewer than 300 000
Ndeaboh,NGA,2020,12.886,Fewer than 300 000
Hong,NGA,2020,12.88,Fewer than 300 000
Sakwa,NGA,2020,12.878,Fewer than 300 000
Kotorkoshi,NGA,2020,12.859,Fewer than 300 000
Asaga,NGA,2020,12.834,Fewer than 300 000
Dagere,NGA,2020,12.811,Fewer than 300 000
Ukanu/Awhum,NGA,2020,12.803,Fewer than 300 000
Obulo-Eziama,NGA,2020,12.765,Fewer than 300 000
Akuruba,NGA,2020,12.755,Fewer than 300 000
Katuru,NGA,2020,12.75,Fewer than 300 000
Eleoha Ututu,NGA,2020,12.745,Fewer than 300 000
Panyam,NGA,2020,12.743,Fewer than 300 000
Keana,NGA,2020,12.74,Fewer than 300 000
Beri,NGA,2020,12.686,Fewer than 300 000
Ruwan Doruw,NGA,2020,12.681,Fewer than 300 000
Sumaila ,NGA,2020,12.662,Fewer than 300 000
Kafur,NGA,2020,12.646,Fewer than 300 000
Basawa,NGA,2020,12.6,Fewer than 300 000
Sankwala,NGA,2020,12.583,Fewer than 300 000
Babban Gona,NGA,2020,12.573,Fewer than 300 000
Nkalagu,NGA,2020,12.538,Fewer than 300 000
"Bama (vallée du kou, est)",NGA,2020,12.482,Fewer than 300 000
Rafingora,NGA,2020,12.479,Fewer than 300 000
Boi,NGA,2020,12.466,Fewer than 300 000
Gudi,NGA,2020,12.462,Fewer than 300 000
Ntamante,NGA,2020,12.461,Fewer than 300 000
Gumel 2,NGA,2020,12.46,Fewer than 300 000
Ekeremor,NGA,2020,12.456,Fewer than 300 000
Afuze,NGA,2020,12.449,Fewer than 300 000
Utonkon,NGA,2020,12.443,Fewer than 300 000
Kanya Baba,NGA,2020,12.437,Fewer than 300 000
Onyedega,NGA,2020,12.433,Fewer than 300 000
Wamako,NGA,2020,12.433,Fewer than 300 000
Neke 2 ward,NGA,2020,12.428,Fewer than 300 000
Eban,NGA,2020,12.413,Fewer than 300 000
Katab,NGA,2020,12.401,Fewer than 300 000
Chohocho,NGA,2020,12.392,Fewer than 300 000
Apa,NGA,2020,12.385,Fewer than 300 000
Oke Oji,NGA,2020,12.356,Fewer than 300 000
Kutama,NGA,2020,12.355,Fewer than 300 000
Umukani,NGA,2020,12.354,Fewer than 300 000
Igbaja,NGA,2020,12.35,Fewer than 300 000
Mpu,NGA,2020,12.342,Fewer than 300 000
Achi 2,NGA,2020,12.338,Fewer than 300 000
Mbagan,NGA,2020,12.317,Fewer than 300 000
Oduaha,NGA,2020,12.313,Fewer than 300 000
Kajola,NGA,2020,12.313,Fewer than 300 000
Ogbia,NGA,2020,12.311,Fewer than 300 000
Marke,NGA,2020,12.296,Fewer than 300 000
Ndon Ebom,NGA,2020,12.29,Fewer than 300 000
Danmarki Lado,NGA,2020,12.29,Fewer than 300 000
Dankalwa,NGA,2020,12.284,Fewer than 300 000
Dan Dalama,NGA,2020,12.281,Fewer than 300 000
Bianu,NGA,2020,12.278,Fewer than 300 000
Wiyakara,NGA,2020,12.255,Fewer than 300 000
Omuna Ozuaha,NGA,2020,12.254,Fewer than 300 000
Ajagba,NGA,2020,12.25,Fewer than 300 000
Gwanara,NGA,2020,12.243,Fewer than 300 000
Oboburu,NGA,2020,12.241,Fewer than 300 000
Adani,NGA,2020,12.217,Fewer than 300 000
Ogbagba,NGA,2020,12.205,Fewer than 300 000
Akwete,NGA,2020,12.204,Fewer than 300 000
Alabata ward ,NGA,2020,12.183,Fewer than 300 000
Itreto,NGA,2020,12.148,Fewer than 300 000
Amper,NGA,2020,12.145,Fewer than 300 000
Olokata,NGA,2020,12.14,Fewer than 300 000
Owelle-Ezukala,NGA,2020,12.139,Fewer than 300 000
Albasu,NGA,2020,12.139,Fewer than 300 000
Kudu,NGA,2020,12.13,Fewer than 300 000
Gangara,NGA,2020,12.119,Fewer than 300 000
Ogbogbo,NGA,2020,12.115,Fewer than 300 000
Zaku,NGA,2020,12.111,Fewer than 300 000
Seibokorogha,NGA,2020,12.11,Fewer than 300 000
Odorikpe/Ikpe,NGA,2020,12.092,Fewer than 300 000
Mucuatia (1° de maio),NGA,2020,12.086,Fewer than 300 000
Ogbona,NGA,2020,12.059,Fewer than 300 000
Atalawa,NGA,2020,12.049,Fewer than 300 000
Gaubi,NGA,2020,12.017,Fewer than 300 000
Aiye,NGA,2020,12.012,Fewer than 300 000
Kinu,NGA,2020,12.011,Fewer than 300 000
Gwandere,NGA,2020,12.005,Fewer than 300 000
